drugname1	drugname2	cell_line	zip
VINORELBINE	MK-8669	A2058	0.5825
VINORELBINE	MK-8776	A2058	-3.6175
VINORELBINE	PD325901	A2058	-3.4525
VINORELBINE	SORAFENIB	A2058	5.005
VINORELBINE	SUNITINIB	A2058	3.1575
VINORELBINE	TEMOZOLOMIDE	A2058	-3.85
VINORELBINE	ZOLINZA	A2058	0.6100000000000001
ZOLINZA	ABT-888	A2058	10.685
ZOLINZA	AZD1775	A2058	11.82
ZOLINZA	BEZ-235	A2058	10.4625
ZOLINZA	BORTEZOMIB	A2058	7.02
ZOLINZA	DASATINIB	A2058	8.385
ZOLINZA	DINACICLIB	A2058	-1.055
ZOLINZA	ERLOTINIB	A2058	9.3625
ZOLINZA	GELDANAMYCIN	A2058	6.375
ZOLINZA	GEMCITABINE	A2058	7.61
ZOLINZA	LAPATINIB	A2058	8.305
ZOLINZA	MK-2206	A2058	6.9775
ZOLINZA	MK-4827	A2058	5.017499999999999
ZOLINZA	MK-5108	A2058	3.51
ZOLINZA	MK-8669	A2058	9.4975
ZOLINZA	MK-8776	A2058	15.57
ZOLINZA	OXALIPLATIN	A2058	11.505
ZOLINZA	PD325901	A2058	5.88
ZOLINZA	SN-38	A2058	8.76
ZOLINZA	SORAFENIB	A2058	15.2975
ZOLINZA	SUNITINIB	A2058	10.0575
ZOLINZA	TEMOZOLOMIDE	A2058	12.0325
ZOLINZA	TOPOTECAN	A2058	7.1325
5-FU	ABT-888	A2780	8.445
5-FU	AZD1775	A2780	16.485
5-FU	BEZ-235	A2780	4.29
5-FU	BORTEZOMIB	A2780	2.3325
5-FU	DASATINIB	A2780	11.825
5-FU	DINACICLIB	A2780	2.9325
5-FU	ERLOTINIB	A2780	15.215
5-FU	GELDANAMYCIN	A2780	4.1725
5-FU	L778123	A2780	2.9675
5-FU	LAPATINIB	A2780	15.875
5-FU	MK-2206	A2780	8.16
5-FU	MK-4827	A2780	7.71
5-FU	MK-5108	A2780	7.57
5-FU	MK-8669	A2780	7.865
5-FU	MK-8776	A2780	8.6125
5-FU	PD325901	A2780	8.425
5-FU	SORAFENIB	A2780	5.4125
5-FU	SUNITINIB	A2780	10.6925
5-FU	TEMOZOLOMIDE	A2780	5.32
5-FU	ZOLINZA	A2780	6.81
ABT-888	BEZ-235	A2780	15.3
ABT-888	DINACICLIB	A2780	4.5425
ABT-888	GELDANAMYCIN	A2780	7.477499999999999
ABT-888	MK-8669	A2780	-8.6725
ABT-888	MK-8776	A2780	8.185
ABT-888	OXALIPLATIN	A2780	15.1425
ABT-888	SN-38	A2780	16.875
ABT-888	SORAFENIB	A2780	10.3825
ABT-888	TOPOTECAN	A2780	11.7775
AZD1775	ABT-888	A2780	7.877499999999999
AZD1775	BEZ-235	A2780	13.46
AZD1775	BORTEZOMIB	A2780	2.355
AZD1775	DASATINIB	A2780	20.117500000000003
AZD1775	DINACICLIB	A2780	5.887500000000001
AZD1775	ERLOTINIB	A2780	8.7975
AZD1775	GELDANAMYCIN	A2780	5.1425
AZD1775	LAPATINIB	A2780	12.877499999999998
AZD1775	MK-2206	A2780	13.3
AZD1775	MK-4827	A2780	9.5075
AZD1775	MK-5108	A2780	7.245
AZD1775	MK-8669	A2780	14.9175
AZD1775	MK-8776	A2780	32.0175
AZD1775	OXALIPLATIN	A2780	8.975000000000001
AZD1775	PD325901	A2780	14.36
AZD1775	SN-38	A2780	8.602500000000001
AZD1775	SORAFENIB	A2780	6.6425
AZD1775	TOPOTECAN	A2780	7.1075
BEZ-235	DINACICLIB	A2780	7.9325
BEZ-235	MK-8776	A2780	13.392499999999998
BEZ-235	OXALIPLATIN	A2780	8.205
BEZ-235	SN-38	A2780	9.41
BEZ-235	SORAFENIB	A2780	4.1025
BORTEZOMIB	ABT-888	A2780	1.86
BORTEZOMIB	BEZ-235	A2780	8.7275
BORTEZOMIB	DASATINIB	A2780	4.33
BORTEZOMIB	DINACICLIB	A2780	0.8224999999999999
BORTEZOMIB	GELDANAMYCIN	A2780	3.0325
BORTEZOMIB	MK-8669	A2780	-2.5925
BORTEZOMIB	MK-8776	A2780	3.995
BORTEZOMIB	OXALIPLATIN	A2780	9.845
BORTEZOMIB	SN-38	A2780	1.965
BORTEZOMIB	SORAFENIB	A2780	3.0225000000000004
BORTEZOMIB	TOPOTECAN	A2780	5.574999999999999
CARBOPLATIN	ABT-888	A2780	14.86
CARBOPLATIN	AZD1775	A2780	12.675
CARBOPLATIN	BEZ-235	A2780	11.5825
CARBOPLATIN	BORTEZOMIB	A2780	4.7275
CARBOPLATIN	DASATINIB	A2780	15.072500000000002
CARBOPLATIN	DINACICLIB	A2780	6.7525
CARBOPLATIN	ERLOTINIB	A2780	9.4875
CARBOPLATIN	GELDANAMYCIN	A2780	5.8100000000000005
CARBOPLATIN	L778123	A2780	0.5625
CARBOPLATIN	LAPATINIB	A2780	11.805
CARBOPLATIN	MK-2206	A2780	8.967500000000001
CARBOPLATIN	MK-4827	A2780	7.9975
CARBOPLATIN	MK-5108	A2780	15.1575
CARBOPLATIN	MK-8669	A2780	11.745
CARBOPLATIN	MK-8776	A2780	12.989999999999998
CARBOPLATIN	PD325901	A2780	9.8675
CARBOPLATIN	SORAFENIB	A2780	0.0424999999999999
CARBOPLATIN	SUNITINIB	A2780	9.7
CARBOPLATIN	TEMOZOLOMIDE	A2780	8.7925
CARBOPLATIN	ZOLINZA	A2780	16.294999999999998
CYCLOPHOSPHAMIDE	ABT-888	A2780	0.95
CYCLOPHOSPHAMIDE	AZD1775	A2780	6.185
CYCLOPHOSPHAMIDE	BEZ-235	A2780	13.2
CYCLOPHOSPHAMIDE	BORTEZOMIB	A2780	1.3525
CYCLOPHOSPHAMIDE	DASATINIB	A2780	8.51
CYCLOPHOSPHAMIDE	DINACICLIB	A2780	1.1
CYCLOPHOSPHAMIDE	ERLOTINIB	A2780	3.5125
CYCLOPHOSPHAMIDE	GELDANAMYCIN	A2780	1.9725
CYCLOPHOSPHAMIDE	L778123	A2780	5.635
CYCLOPHOSPHAMIDE	LAPATINIB	A2780	0.9775
CYCLOPHOSPHAMIDE	MK-2206	A2780	7.2075
CYCLOPHOSPHAMIDE	MK-4827	A2780	5.51
CYCLOPHOSPHAMIDE	MK-5108	A2780	3.94
CYCLOPHOSPHAMIDE	MK-8669	A2780	10.0475
CYCLOPHOSPHAMIDE	MK-8776	A2780	1.6725
CYCLOPHOSPHAMIDE	PD325901	A2780	-0.345
CYCLOPHOSPHAMIDE	SORAFENIB	A2780	2.6775
CYCLOPHOSPHAMIDE	SUNITINIB	A2780	8.7225
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	A2780	5.195
CYCLOPHOSPHAMIDE	ZOLINZA	A2780	3.205
DASATINIB	ABT-888	A2780	14.6375
DASATINIB	BEZ-235	A2780	15.1025
DASATINIB	DINACICLIB	A2780	6.7325
DASATINIB	GELDANAMYCIN	A2780	6.532500000000001
DASATINIB	MK-8669	A2780	20.515
DASATINIB	MK-8776	A2780	20.067500000000003
DASATINIB	OXALIPLATIN	A2780	6.525
DASATINIB	SN-38	A2780	17.7425
DASATINIB	SORAFENIB	A2780	13.57
DASATINIB	TOPOTECAN	A2780	7.215
DEXAMETHASONE	ABT-888	A2780	0.2774999999999999
DEXAMETHASONE	AZD1775	A2780	4.215
DEXAMETHASONE	BEZ-235	A2780	15.04
DEXAMETHASONE	BORTEZOMIB	A2780	1.5225
DEXAMETHASONE	DASATINIB	A2780	5.5075
DEXAMETHASONE	DINACICLIB	A2780	1.0
DEXAMETHASONE	ERLOTINIB	A2780	3.7525
DEXAMETHASONE	GELDANAMYCIN	A2780	3.005
DEXAMETHASONE	L778123	A2780	4.695
DEXAMETHASONE	LAPATINIB	A2780	4.5975
DEXAMETHASONE	MK-2206	A2780	5.9025
DEXAMETHASONE	MK-4827	A2780	6.995
DEXAMETHASONE	MK-5108	A2780	2.995
DEXAMETHASONE	MK-8669	A2780	7.1875
DEXAMETHASONE	MK-8776	A2780	-0.2849999999999999
DEXAMETHASONE	PD325901	A2780	5.5025
DEXAMETHASONE	SORAFENIB	A2780	2.0025
DEXAMETHASONE	SUNITINIB	A2780	5.795
DEXAMETHASONE	TEMOZOLOMIDE	A2780	0.4275
DEXAMETHASONE	ZOLINZA	A2780	3.21
DINACICLIB	MK-8776	A2780	3.9825
DOXORUBICIN	ABT-888	A2780	9.745
DOXORUBICIN	AZD1775	A2780	6.9175
DOXORUBICIN	BEZ-235	A2780	2.6825
DOXORUBICIN	BORTEZOMIB	A2780	4.1825
DOXORUBICIN	DASATINIB	A2780	7.6625
DOXORUBICIN	DINACICLIB	A2780	3.0225
DOXORUBICIN	ERLOTINIB	A2780	6.0
DOXORUBICIN	GELDANAMYCIN	A2780	2.6175
DOXORUBICIN	L778123	A2780	-0.3875
DOXORUBICIN	LAPATINIB	A2780	8.875
DOXORUBICIN	MK-2206	A2780	3.1525000000000003
DOXORUBICIN	MK-4827	A2780	1.0375
DOXORUBICIN	MK-5108	A2780	2.3575
DOXORUBICIN	MK-8669	A2780	3.29
DOXORUBICIN	MK-8776	A2780	4.7975
DOXORUBICIN	PD325901	A2780	5.8925
DOXORUBICIN	SORAFENIB	A2780	-0.3575
DOXORUBICIN	SUNITINIB	A2780	-0.38
DOXORUBICIN	TEMOZOLOMIDE	A2780	5.7125
DOXORUBICIN	ZOLINZA	A2780	4.467499999999999
ERLOTINIB	ABT-888	A2780	7.3375
ERLOTINIB	BEZ-235	A2780	14.8975
ERLOTINIB	BORTEZOMIB	A2780	2.68
ERLOTINIB	DASATINIB	A2780	11.615
ERLOTINIB	DINACICLIB	A2780	6.145
ERLOTINIB	GELDANAMYCIN	A2780	5.602499999999999
ERLOTINIB	MK-8669	A2780	14.982499999999998
ERLOTINIB	MK-8776	A2780	20.0775
ERLOTINIB	OXALIPLATIN	A2780	1.89
ERLOTINIB	PD325901	A2780	11.555
ERLOTINIB	SN-38	A2780	18.2
ERLOTINIB	SORAFENIB	A2780	8.295
ERLOTINIB	TOPOTECAN	A2780	13.027500000000002
ETOPOSIDE	ABT-888	A2780	8.6625
ETOPOSIDE	AZD1775	A2780	6.24
ETOPOSIDE	BEZ-235	A2780	1.375
ETOPOSIDE	BORTEZOMIB	A2780	3.64
ETOPOSIDE	DASATINIB	A2780	9.715
ETOPOSIDE	DINACICLIB	A2780	2.8425
ETOPOSIDE	ERLOTINIB	A2780	9.72
ETOPOSIDE	GELDANAMYCIN	A2780	3.5125
ETOPOSIDE	LAPATINIB	A2780	12.05
ETOPOSIDE	MK-2206	A2780	4.9575000000000005
ETOPOSIDE	MK-4827	A2780	1.235
ETOPOSIDE	MK-5108	A2780	3.4275
ETOPOSIDE	MK-8669	A2780	2.865
ETOPOSIDE	MK-8776	A2780	7.24
ETOPOSIDE	PD325901	A2780	6.9025
ETOPOSIDE	SORAFENIB	A2780	1.6749999999999998
ETOPOSIDE	SUNITINIB	A2780	2.3025
ETOPOSIDE	TEMOZOLOMIDE	A2780	5.0625
ETOPOSIDE	ZOLINZA	A2780	5.1625
GELDANAMYCIN	BEZ-235	A2780	7.317500000000001
GELDANAMYCIN	DINACICLIB	A2780	1.0975
GELDANAMYCIN	MK-8776	A2780	5.390000000000001
GELDANAMYCIN	OXALIPLATIN	A2780	7.415000000000001
GELDANAMYCIN	SN-38	A2780	5.6975
GELDANAMYCIN	SORAFENIB	A2780	2.2275
GELDANAMYCIN	TOPOTECAN	A2780	3.3425
GEMCITABINE	ABT-888	A2780	5.3475
GEMCITABINE	AZD1775	A2780	7.4175
GEMCITABINE	BEZ-235	A2780	0.9525
GEMCITABINE	BORTEZOMIB	A2780	2.8025
GEMCITABINE	DASATINIB	A2780	5.885
GEMCITABINE	DINACICLIB	A2780	3.125
GEMCITABINE	ERLOTINIB	A2780	4.76
GEMCITABINE	GELDANAMYCIN	A2780	0.7825
GEMCITABINE	LAPATINIB	A2780	5.702500000000001
GEMCITABINE	MK-2206	A2780	4.04
GEMCITABINE	MK-4827	A2780	1.6750000000000005
GEMCITABINE	MK-5108	A2780	2.6875
GEMCITABINE	MK-8669	A2780	3.4425000000000003
GEMCITABINE	MK-8776	A2780	9.3325
GEMCITABINE	PD325901	A2780	5.385
GEMCITABINE	SORAFENIB	A2780	0.2475
GEMCITABINE	SUNITINIB	A2780	2.825
GEMCITABINE	TEMOZOLOMIDE	A2780	6.324999999999999
L778123	ABT-888	A2780	5.83
L778123	AZD1775	A2780	15.25
L778123	BEZ-235	A2780	5.825
L778123	BORTEZOMIB	A2780	1.1124999999999998
L778123	DASATINIB	A2780	15.88
L778123	DINACICLIB	A2780	3.6325
L778123	ERLOTINIB	A2780	8.245000000000001
L778123	ETOPOSIDE	A2780	-1.0175
L778123	GELDANAMYCIN	A2780	5.905
L778123	GEMCITABINE	A2780	-0.6174999999999999
L778123	LAPATINIB	A2780	9.56
L778123	MK-2206	A2780	13.4575
L778123	MK-4827	A2780	-0.095
L778123	MK-5108	A2780	9.01
L778123	MK-8669	A2780	-2.31
L778123	MK-8776	A2780	11.9725
L778123	OXALIPLATIN	A2780	6.0575
L778123	PD325901	A2780	9.2075
L778123	SN-38	A2780	3.82
L778123	SORAFENIB	A2780	3.1875
L778123	SUNITINIB	A2780	6.4425
L778123	TEMOZOLOMIDE	A2780	5.9975
L778123	TOPOTECAN	A2780	1.815
L778123	VINORELBINE	A2780	4.5925
L778123	ZOLINZA	A2780	4.73
LAPATINIB	ABT-888	A2780	8.585
LAPATINIB	BEZ-235	A2780	15.5225
LAPATINIB	BORTEZOMIB	A2780	5.6925
LAPATINIB	DASATINIB	A2780	19.5325
LAPATINIB	DINACICLIB	A2780	7.050000000000001
LAPATINIB	ERLOTINIB	A2780	9.385
LAPATINIB	GELDANAMYCIN	A2780	6.77
LAPATINIB	MK-2206	A2780	15.1375
LAPATINIB	MK-4827	A2780	10.9875
LAPATINIB	MK-5108	A2780	10.07
LAPATINIB	MK-8669	A2780	16.0325
LAPATINIB	MK-8776	A2780	10.8675
LAPATINIB	OXALIPLATIN	A2780	6.1825
LAPATINIB	PD325901	A2780	15.275000000000002
LAPATINIB	SN-38	A2780	23.5275
LAPATINIB	SORAFENIB	A2780	7.737499999999999
LAPATINIB	TOPOTECAN	A2780	10.205
METFORMIN	ABT-888	A2780	-0.3249999999999999
METFORMIN	AZD1775	A2780	10.915
METFORMIN	BEZ-235	A2780	14.1175
METFORMIN	BORTEZOMIB	A2780	0.645
METFORMIN	DASATINIB	A2780	10.489999999999998
METFORMIN	DINACICLIB	A2780	2.452500000000001
METFORMIN	ERLOTINIB	A2780	4.5225
METFORMIN	GELDANAMYCIN	A2780	1.3575
METFORMIN	L778123	A2780	4.5525
METFORMIN	LAPATINIB	A2780	4.83
METFORMIN	MK-2206	A2780	10.1525
METFORMIN	MK-4827	A2780	8.8675
METFORMIN	MK-5108	A2780	7.9
METFORMIN	MK-8669	A2780	10.7575
METFORMIN	MK-8776	A2780	3.475
METFORMIN	PD325901	A2780	0.3624999999999999
METFORMIN	SORAFENIB	A2780	5.6425
METFORMIN	SUNITINIB	A2780	11.5225
METFORMIN	TEMOZOLOMIDE	A2780	0.6975
METFORMIN	ZOLINZA	A2780	5.05
METHOTREXATE	ABT-888	A2780	1.925
METHOTREXATE	AZD1775	A2780	4.6450000000000005
METHOTREXATE	BEZ-235	A2780	1.5425
METHOTREXATE	BORTEZOMIB	A2780	0.7725
METHOTREXATE	DASATINIB	A2780	2.15
METHOTREXATE	DINACICLIB	A2780	2.0375
METHOTREXATE	ERLOTINIB	A2780	2.595
METHOTREXATE	GELDANAMYCIN	A2780	-1.1800000000000002
METHOTREXATE	L778123	A2780	-1.3550000000000002
METHOTREXATE	LAPATINIB	A2780	2.33
METHOTREXATE	MK-2206	A2780	3.3425
METHOTREXATE	MK-4827	A2780	0.405
METHOTREXATE	MK-5108	A2780	2.005
METHOTREXATE	MK-8669	A2780	0.0325
METHOTREXATE	MK-8776	A2780	2.9325
METHOTREXATE	PD325901	A2780	0.1674999999999999
METHOTREXATE	SORAFENIB	A2780	0.8174999999999999
METHOTREXATE	SUNITINIB	A2780	-0.14
METHOTREXATE	TEMOZOLOMIDE	A2780	9.5675
METHOTREXATE	ZOLINZA	A2780	0.8074999999999999
MITOMYCINE	ABT-888	A2780	5.355
MITOMYCINE	AZD1775	A2780	7.82
MITOMYCINE	BEZ-235	A2780	3.7525
MITOMYCINE	BORTEZOMIB	A2780	2.5375
MITOMYCINE	DASATINIB	A2780	8.55
MITOMYCINE	DINACICLIB	A2780	3.82
MITOMYCINE	ERLOTINIB	A2780	-6.842499999999999
MITOMYCINE	GELDANAMYCIN	A2780	1.2574999999999998
MITOMYCINE	L778123	A2780	-5.9025
MITOMYCINE	LAPATINIB	A2780	9.3075
MITOMYCINE	MK-2206	A2780	5.370000000000001
MITOMYCINE	MK-4827	A2780	1.6124999999999998
MITOMYCINE	MK-5108	A2780	0.3149999999999999
MITOMYCINE	MK-8669	A2780	4.362500000000001
MITOMYCINE	MK-8776	A2780	9.87
MITOMYCINE	PD325901	A2780	4.4
MITOMYCINE	SORAFENIB	A2780	-10.405
MITOMYCINE	SUNITINIB	A2780	2.44
MITOMYCINE	TEMOZOLOMIDE	A2780	3.925
MITOMYCINE	ZOLINZA	A2780	5.034999999999999
MK-2206	ABT-888	A2780	25.515
MK-2206	BEZ-235	A2780	16.06
MK-2206	BORTEZOMIB	A2780	11.6075
MK-2206	DASATINIB	A2780	21.595
MK-2206	DINACICLIB	A2780	2.935
MK-2206	ERLOTINIB	A2780	14.54
MK-2206	GELDANAMYCIN	A2780	14.4125
MK-2206	MK-8669	A2780	10.2225
MK-2206	MK-8776	A2780	13.6625
MK-2206	OXALIPLATIN	A2780	7.322500000000001
MK-2206	PD325901	A2780	22.862500000000004
MK-2206	SN-38	A2780	7.987499999999999
MK-2206	SORAFENIB	A2780	7.7125
MK-2206	TOPOTECAN	A2780	6.2575
MK-4541	5-FU	A2780	10.12
MK-4541	ABT-888	A2780	5.44
MK-4541	AZD1775	A2780	5.1875
MK-4541	BEZ-235	A2780	14.42
MK-4541	BORTEZOMIB	A2780	2.46
MK-4541	CARBOPLATIN	A2780	8.7225
MK-4541	CYCLOPHOSPHAMIDE	A2780	-0.5775
MK-4541	DASATINIB	A2780	12.085
MK-4541	DEXAMETHASONE	A2780	0.2349999999999998
MK-4541	DINACICLIB	A2780	5.7825
MK-4541	DOXORUBICIN	A2780	7.234999999999999
MK-4541	ERLOTINIB	A2780	28.725
MK-4541	ETOPOSIDE	A2780	5.215
MK-4541	GELDANAMYCIN	A2780	8.6975
MK-4541	GEMCITABINE	A2780	6.3625
MK-4541	L778123	A2780	8.32
MK-4541	LAPATINIB	A2780	8.7475
MK-4541	METFORMIN	A2780	1.4250000000000005
MK-4541	METHOTREXATE	A2780	7.0475
MK-4541	MITOMYCINE	A2780	4.2875000000000005
MK-4541	MK-2206	A2780	13.8525
MK-4541	MK-4827	A2780	9.715
MK-4541	MK-5108	A2780	2.65
MK-4541	MK-8669	A2780	17.5
MK-4541	MK-8776	A2780	4.1025
MK-4541	MRK-003	A2780	8.47
MK-4541	OXALIPLATIN	A2780	8.515
MK-4541	PACLITAXEL	A2780	4.3475
MK-4541	PD325901	A2780	13.18
MK-4541	SN-38	A2780	6.527500000000001
MK-4541	SORAFENIB	A2780	5.717499999999999
MK-4541	SUNITINIB	A2780	6.0625
MK-4541	TEMOZOLOMIDE	A2780	0.6800000000000002
MK-4541	TOPOTECAN	A2780	11.99
MK-4541	VINBLASTINE	A2780	5.522500000000001
MK-4541	VINORELBINE	A2780	2.375
MK-4541	ZOLINZA	A2780	4.22
MK-4827	ABT-888	A2780	-1.5375
MK-4827	BEZ-235	A2780	6.04
MK-4827	BORTEZOMIB	A2780	3.335
MK-4827	DASATINIB	A2780	13.13
MK-4827	DINACICLIB	A2780	6.2325
MK-4827	ERLOTINIB	A2780	6.637499999999999
MK-4827	GELDANAMYCIN	A2780	4.3025
MK-4827	MK-2206	A2780	8.8275
MK-4827	MK-8669	A2780	5.932500000000001
MK-4827	MK-8776	A2780	11.8525
MK-4827	OXALIPLATIN	A2780	8.365
MK-4827	PD325901	A2780	10.33
MK-4827	SN-38	A2780	14.5075
MK-4827	SORAFENIB	A2780	2.84
MK-4827	TOPOTECAN	A2780	4.895
MK-5108	ABT-888	A2780	7.614999999999999
MK-5108	BEZ-235	A2780	9.2075
MK-5108	BORTEZOMIB	A2780	3.2700000000000005
MK-5108	DASATINIB	A2780	14.715
MK-5108	DINACICLIB	A2780	2.7675000000000005
MK-5108	ERLOTINIB	A2780	10.6325
MK-5108	GELDANAMYCIN	A2780	3.99
MK-5108	MK-2206	A2780	9.46
MK-5108	MK-4827	A2780	8.337500000000002
MK-5108	MK-8669	A2780	23.1
MK-5108	MK-8776	A2780	10.0175
MK-5108	OXALIPLATIN	A2780	9.985
MK-5108	PD325901	A2780	8.105
MK-5108	SN-38	A2780	5.7125
MK-5108	SORAFENIB	A2780	4.87
MK-5108	TOPOTECAN	A2780	6.0275
MK-8669	BEZ-235	A2780	10.405
MK-8669	DINACICLIB	A2780	15.1275
MK-8669	GELDANAMYCIN	A2780	-3.0975
MK-8669	MK-8776	A2780	27.1575
MK-8669	OXALIPLATIN	A2780	5.9425
MK-8669	SN-38	A2780	6.904999999999999
MK-8669	SORAFENIB	A2780	6.8525
MK-8669	TOPOTECAN	A2780	5.4425
MRK-003	5-FU	A2780	12.435
MRK-003	ABT-888	A2780	7.6425
MRK-003	AZD1775	A2780	12.975
MRK-003	BEZ-235	A2780	14.905
MRK-003	BORTEZOMIB	A2780	2.9975
MRK-003	CARBOPLATIN	A2780	11.9125
MRK-003	CYCLOPHOSPHAMIDE	A2780	4.6725
MRK-003	DASATINIB	A2780	18.6025
MRK-003	DEXAMETHASONE	A2780	5.112500000000001
MRK-003	DINACICLIB	A2780	3.945
MRK-003	DOXORUBICIN	A2780	6.475
MRK-003	ERLOTINIB	A2780	11.77
MRK-003	ETOPOSIDE	A2780	6.0625
MRK-003	GELDANAMYCIN	A2780	2.38
MRK-003	GEMCITABINE	A2780	6.195
MRK-003	L778123	A2780	6.282500000000001
MRK-003	LAPATINIB	A2780	14.8125
MRK-003	METFORMIN	A2780	10.825
MRK-003	METHOTREXATE	A2780	2.295
MRK-003	MITOMYCINE	A2780	5.4375
MRK-003	MK-2206	A2780	17.715
MRK-003	MK-4827	A2780	13.355
MRK-003	MK-5108	A2780	8.645
MRK-003	MK-8669	A2780	15.745
MRK-003	MK-8776	A2780	9.8325
MRK-003	OXALIPLATIN	A2780	3.1375
MRK-003	PACLITAXEL	A2780	13.945
MRK-003	PD325901	A2780	9.6575
MRK-003	SN-38	A2780	17.4275
MRK-003	SORAFENIB	A2780	9.0
MRK-003	SUNITINIB	A2780	9.86
MRK-003	TEMOZOLOMIDE	A2780	6.994999999999999
MRK-003	TOPOTECAN	A2780	11.847499999999998
MRK-003	VINBLASTINE	A2780	12.105
MRK-003	VINORELBINE	A2780	4.865
MRK-003	ZOLINZA	A2780	5.6675
OXALIPLATIN	DINACICLIB	A2780	10.325
OXALIPLATIN	MK-8776	A2780	17.642500000000002
OXALIPLATIN	SORAFENIB	A2780	2.4450000000000003
PACLITAXEL	ABT-888	A2780	4.7525
PACLITAXEL	AZD1775	A2780	5.545
PACLITAXEL	BEZ-235	A2780	2.7925000000000004
PACLITAXEL	BORTEZOMIB	A2780	2.2150000000000003
PACLITAXEL	DASATINIB	A2780	11.8525
PACLITAXEL	DINACICLIB	A2780	3.4250000000000003
PACLITAXEL	ERLOTINIB	A2780	4.1875
PACLITAXEL	GELDANAMYCIN	A2780	0.6699999999999999
PACLITAXEL	L778123	A2780	5.734999999999999
PACLITAXEL	LAPATINIB	A2780	5.664999999999999
PACLITAXEL	MK-2206	A2780	6.705
PACLITAXEL	MK-4827	A2780	2.4775
PACLITAXEL	MK-5108	A2780	15.3075
PACLITAXEL	MK-8669	A2780	5.672499999999999
PACLITAXEL	MK-8776	A2780	3.5175
PACLITAXEL	PD325901	A2780	3.6075
PACLITAXEL	SORAFENIB	A2780	5.3925
PACLITAXEL	SUNITINIB	A2780	6.029999999999999
PACLITAXEL	TEMOZOLOMIDE	A2780	2.105
PACLITAXEL	ZOLINZA	A2780	4.477499999999999
PD325901	ABT-888	A2780	12.175
PD325901	BEZ-235	A2780	14.845
PD325901	BORTEZOMIB	A2780	5.185
PD325901	DASATINIB	A2780	22.965
PD325901	DINACICLIB	A2780	3.0649999999999995
PD325901	GELDANAMYCIN	A2780	6.1525
PD325901	MK-8669	A2780	13.815
PD325901	MK-8776	A2780	14.2375
PD325901	OXALIPLATIN	A2780	12.86
PD325901	SN-38	A2780	8.7225
PD325901	SORAFENIB	A2780	12.0125
PD325901	TOPOTECAN	A2780	7.96
SN-38	DINACICLIB	A2780	2.5425
SN-38	MK-8776	A2780	7.48
SN-38	SORAFENIB	A2780	8.457500000000001
SORAFENIB	DINACICLIB	A2780	0.8425
SORAFENIB	MK-8776	A2780	6.09
SUNITINIB	ABT-888	A2780	15.5275
SUNITINIB	AZD1775	A2780	3.785
SUNITINIB	BEZ-235	A2780	11.9725
SUNITINIB	BORTEZOMIB	A2780	6.1425
SUNITINIB	DASATINIB	A2780	15.355
SUNITINIB	DINACICLIB	A2780	6.157499999999999
SUNITINIB	ERLOTINIB	A2780	12.2275
SUNITINIB	GELDANAMYCIN	A2780	6.17
SUNITINIB	LAPATINIB	A2780	17.3475
SUNITINIB	MK-2206	A2780	11.9725
SUNITINIB	MK-4827	A2780	0.6349999999999999
SUNITINIB	MK-5108	A2780	3.56
SUNITINIB	MK-8669	A2780	10.13
SUNITINIB	MK-8776	A2780	13.8525
SUNITINIB	OXALIPLATIN	A2780	8.334999999999999
SUNITINIB	PD325901	A2780	14.93
SUNITINIB	SN-38	A2780	9.385
SUNITINIB	SORAFENIB	A2780	2.3625000000000003
SUNITINIB	TEMOZOLOMIDE	A2780	13.8
SUNITINIB	TOPOTECAN	A2780	3.3675
TEMOZOLOMIDE	ABT-888	A2780	32.2075
TEMOZOLOMIDE	AZD1775	A2780	11.835
TEMOZOLOMIDE	BEZ-235	A2780	11.85
TEMOZOLOMIDE	BORTEZOMIB	A2780	1.3925
TEMOZOLOMIDE	DASATINIB	A2780	11.3025
TEMOZOLOMIDE	DINACICLIB	A2780	10.4675
TEMOZOLOMIDE	ERLOTINIB	A2780	18.125
TEMOZOLOMIDE	GELDANAMYCIN	A2780	2.2125000000000004
TEMOZOLOMIDE	LAPATINIB	A2780	15.63
TEMOZOLOMIDE	MK-2206	A2780	10.3325
TEMOZOLOMIDE	MK-4827	A2780	31.205
TEMOZOLOMIDE	MK-5108	A2780	3.2
TEMOZOLOMIDE	MK-8669	A2780	-0.1624999999999999
TEMOZOLOMIDE	MK-8776	A2780	2.1175
TEMOZOLOMIDE	OXALIPLATIN	A2780	10.8375
TEMOZOLOMIDE	PD325901	A2780	7.254999999999999
TEMOZOLOMIDE	SN-38	A2780	7.0725
TEMOZOLOMIDE	SORAFENIB	A2780	6.405
TEMOZOLOMIDE	TOPOTECAN	A2780	12.919999999999998
TOPOTECAN	BEZ-235	A2780	4.095
TOPOTECAN	DINACICLIB	A2780	7.597499999999999
TOPOTECAN	MK-8776	A2780	8.19
TOPOTECAN	SORAFENIB	A2780	3.0325
VINBLASTINE	ABT-888	A2780	-0.0449999999999999
VINBLASTINE	AZD1775	A2780	9.5825
VINBLASTINE	BEZ-235	A2780	9.465
VINBLASTINE	BORTEZOMIB	A2780	4.2425
VINBLASTINE	DASATINIB	A2780	9.4425
VINBLASTINE	DINACICLIB	A2780	4.6025
VINBLASTINE	ERLOTINIB	A2780	10.5925
VINBLASTINE	GELDANAMYCIN	A2780	3.0275
