drugname1	drugname2	cell_line	zip	bliss	loewe	hsa
MITOMYCINE	DINACICLIB	COLO320DM	4.1850000000000005	4.7575	0.8837933420999999	7.352499999999999
MITOMYCINE	ERLOTINIB	COLO320DM	-3.1900000000000004	-1.2799999999999998	-11.6381356856	3.4525
MITOMYCINE	GELDANAMYCIN	COLO320DM	9.1675	10.8275	5.2658314885	10.4575
MITOMYCINE	L778123	COLO320DM	-8.195	-6.9275	-2.7552621867	1.885
MITOMYCINE	LAPATINIB	COLO320DM	4.535	5.9975000000000005	-2.2135793471	8.862499999999999
MITOMYCINE	MK-2206	COLO320DM	7.494999999999999	7.4625	14.1388063322	14.3
MITOMYCINE	MK-4827	COLO320DM	4.5125	6.4375	4.7467446438	9.725
MITOMYCINE	MK-5108	COLO320DM	-5.8825	-3.985	-6.8509825954	0.4599999999999999
MITOMYCINE	MK-8669	COLO320DM	8.4125	11.395	13.7553571694	13.052500000000002
MITOMYCINE	MK-8776	COLO320DM	6.229999999999999	5.97875	19.02245145525	9.82875
MITOMYCINE	PD325901	COLO320DM	4.34	5.05	2.4450618773	6.265000000000001
MITOMYCINE	SORAFENIB	COLO320DM	-4.2825	-7.6625	-5.9924618635	-3.2825
MITOMYCINE	SUNITINIB	COLO320DM	8.02	7.4125	7.2873227314	13.3825
MITOMYCINE	TEMOZOLOMIDE	COLO320DM	-7.2925	-5.385	-1.6771424287	3.0925
MITOMYCINE	ZOLINZA	COLO320DM	3.4925	3.5525	1.8085197924	5.8425
MK-2206	ABT-888	COLO320DM	5.612500000000001	7.2625	9.5129522892	8.52
MK-2206	BEZ-235	COLO320DM	9.7075	9.2375	44.5164317109	16.5075
MK-2206	BORTEZOMIB	COLO320DM	8.545	7.5525	-26.4741198615	8.0725
MK-2206	DASATINIB	COLO320DM	9.1675	10.9325	15.4952312339	8.23
MK-2206	DINACICLIB	COLO320DM	3.0649999999999995	4.0675	7.1348023229	7.8125
MK-2206	ERLOTINIB	COLO320DM	0.6724999999999994	1.0362500000000003	21.05507775985	7.40875
MK-2206	GELDANAMYCIN	COLO320DM	4.9	5.195	4.4733966531	4.875
MK-2206	MK-8669	COLO320DM	0.9349999999999996	-0.5987500000000008	7.2059931264	1.6712499999999997
MK-2206	MK-8776	COLO320DM	6.640000000000001	6.194999999999999	7.5541433708	11.685
MK-2206	OXALIPLATIN	COLO320DM	-4.1325	-3.5675	-10.6657913414	1.93
MK-2206	PD325901	COLO320DM	1.485	0.1025000000000001	-1.4344984251	1.2025
MK-2206	SN-38	COLO320DM	6.6425	8.77	18.1578753651	14.0275
MK-2206	SORAFENIB	COLO320DM	4.5875	4.785	15.428444451	10.975
MK-2206	TOPOTECAN	COLO320DM	2.8	2.3	22.9422858497	12.39
MK-4541	5-FU	COLO320DM	1.285	2.2725	8.7113072203	4.735
MK-4541	ABT-888	COLO320DM	1.235	6.047499999999999	11.926379341	6.8175
MK-4541	AZD1775	COLO320DM	4.13	7.375	4.3378523873	8.105
MK-4541	BEZ-235	COLO320DM	10.09	12.162499999999998	27.6884206985	13.915
MK-4541	BORTEZOMIB	COLO320DM	17.8675	17.932499999999997	12.1824217766	17.74
MK-4541	CARBOPLATIN	COLO320DM	3.995	8.985	10.5332051985	10.32
MK-4541	CYCLOPHOSPHAMIDE	COLO320DM	1.23	7.42	7.1100224373000005	4.5525
MK-4541	DASATINIB	COLO320DM	0.0875	-0.3924999999999998	-7.6583785182	-4.0025
MK-4541	DEXAMETHASONE	COLO320DM	0.275	6.155	6.8808721116	4.8525
MK-4541	DINACICLIB	COLO320DM	-2.0525	0.1075	-4.1583853142	0.7475
MK-4541	DOXORUBICIN	COLO320DM	11.0675	12.1775	32.3693342031	14.71
MK-4541	ERLOTINIB	COLO320DM	21.105	17.8975	48.5129741824	19.7025
MK-4541	ETOPOSIDE	COLO320DM	-1.99	4.0	4.6407156875	5.35
MK-4541	GELDANAMYCIN	COLO320DM	3.6525	6.779999999999999	11.1686118398	6.317500000000001
MK-4541	GEMCITABINE	COLO320DM	6.437499999999999	1.0425	5.9544474174	2.5575
MK-4541	L778123	COLO320DM	3.5375	5.1525	7.574455221699999	8.1375
MK-4541	LAPATINIB	COLO320DM	4.795	6.55	10.9605546743	7.615
MK-4541	METFORMIN	COLO320DM	-0.8925000000000001	3.645	2.248779247	2.5225
MK-4541	METHOTREXATE	COLO320DM	1.2275	-4.3725000000000005	0.1059927634999999	-3.5425000000000004
MK-4541	MITOMYCINE	COLO320DM	-0.4225	2.02	-5.758704492100001	4.0975
MK-4541	MK-2206	COLO320DM	7.3625	8.85	19.6114189572	11.5175
MK-4541	MK-4827	COLO320DM	-0.9825	7.689999999999999	15.3177999239	8.86
MK-4541	MK-5108	COLO320DM	1.2025	5.2075	6.751694802699999	6.3725000000000005
MK-4541	MK-8669	COLO320DM	0.3475	2.825	3.6131565832	3.335
MK-4541	MK-8776	COLO320DM	2.4575000000000005	5.875000000000001	-2.2204985076	6.852500000000001
MK-4541	MRK-003	COLO320DM	-4.217499999999999	3.5975	6.1818909136	5.827500000000001
MK-4541	OXALIPLATIN	COLO320DM	7.1475	10.1975	15.4216987455	11.34
MK-4541	PACLITAXEL	COLO320DM	6.6075	11.2775	25.1903019842	11.2225
MK-4541	PD325901	COLO320DM	1.535	5.0875	11.9467248178	5.8125
MK-4541	SN-38	COLO320DM	-6.7125	-1.41	-10.3515014597	0.2475
MK-4541	SORAFENIB	COLO320DM	-0.0625	-0.5149999999999999	3.4103116342	0.94
MK-4541	SUNITINIB	COLO320DM	10.625	11.1475	12.854849298	13.239999999999998
MK-4541	TEMOZOLOMIDE	COLO320DM	0.79	1.77	3.2745856592	5.0425
MK-4541	TOPOTECAN	COLO320DM	0.2849999999999999	0.1824999999999998	5.388034462899999	2.5325
MK-4541	VINBLASTINE	COLO320DM	-0.3375	2.47	-1.6772797383000002	0.6975
MK-4541	VINORELBINE	COLO320DM	4.0600000000000005	3.8825	3.1199686141000003	2.045
MK-4541	ZOLINZA	COLO320DM	-18.7525	-41.7	-87.1015170575	-41.3425
MK-4827	ABT-888	COLO320DM	-3.5425	-0.8774999999999998	2.7751858517000003	-0.0075000000000001
MK-4827	BEZ-235	COLO320DM	4.914999999999999	6.995	17.2663517529	10.1325
MK-4827	BORTEZOMIB	COLO320DM	11.3525	15.06	-15.1582609851	15.0775
MK-4827	DASATINIB	COLO320DM	6.455	11.64	15.4599275532	8.3
MK-4827	DINACICLIB	COLO320DM	-3.4225000000000003	-2.04	-15.0882533392	-0.6475000000000002
MK-4827	ERLOTINIB	COLO320DM	2.585	3.94	1.070937792	6.8100000000000005
MK-4827	GELDANAMYCIN	COLO320DM	2.3675	8.344999999999999	14.9842595018	7.914999999999999
MK-4827	MK-2206	COLO320DM	9.6075	9.0775	20.034780378	13.2425
MK-4827	MK-8669	COLO320DM	5.047499999999999	9.97	17.2187061246	10.73
MK-4827	MK-8776	COLO320DM	2.37125	4.565	4.34881730475	6.5975
MK-4827	OXALIPLATIN	COLO320DM	5.0825000000000005	7.97	11.1469090172	10.1
MK-4827	PD325901	COLO320DM	-1.52	2.1225	8.483733563300001	2.9075
MK-4827	SN-38	COLO320DM	1.84375	7.591249999999999	12.6229668975	10.1125
MK-4827	SORAFENIB	COLO320DM	-0.5225	-0.9225	0.0796968439	1.9775
MK-4827	TOPOTECAN	COLO320DM	3.9075	3.9175	11.0152367067	8.215
MK-5108	ABT-888	COLO320DM	-9.3	-14.86	-15.2199945896	-14.4225
MK-5108	BEZ-235	COLO320DM	-19.3925	-45.66	-73.1632005201	-41.1225
MK-5108	BORTEZOMIB	COLO320DM	-16.419999999999998	-41.1275	-104.1310131593	-41.2625
MK-5108	DASATINIB	COLO320DM	6.2575	7.2225	3.6301897238	4.092499999999999
MK-5108	DINACICLIB	COLO320DM	-18.795	-47.7725	-66.68723584979999	-45.35
MK-5108	ERLOTINIB	COLO320DM	21.8175	17.4825	30.5701250842	21.43
MK-5108	GELDANAMYCIN	COLO320DM	-8.72	-19.3575	-28.5737770608	-20.1925
MK-5108	MK-2206	COLO320DM	5.4425	5.402500000000001	14.4384095183	11.5325
MK-5108	MK-4827	COLO320DM	-0.0474999999999998	3.3775	3.6507407537	6.095
MK-5108	MK-8669	COLO320DM	2.7975	5.390000000000001	8.5487207991	6.0275
MK-5108	MK-8776	COLO320DM	-14.97	-35.205000000000005	-48.3640755356	-31.875
MK-5108	OXALIPLATIN	COLO320DM	5.0025	6.625	8.625364281900001	9.9275
MK-5108	PD325901	COLO320DM	-9.335	-21.9575	-31.4199268736	-21.647500000000004
MK-5108	SN-38	COLO320DM	-3.8674999999999993	-2.11	-2.0880855607	1.1274999999999995
MK-5108	SORAFENIB	COLO320DM	2.42	2.19	5.3627293117	6.280000000000001
MK-5108	TOPOTECAN	COLO320DM	-4.7625	-4.765000000000001	0.3189457595	1.7875
MK-8669	BEZ-235	COLO320DM	16.634999999999998	18.325	53.060673876	19.485
MK-8669	DINACICLIB	COLO320DM	2.675	6.327500000000001	15.7791110325	6.6675
MK-8669	GELDANAMYCIN	COLO320DM	2.5675	5.365	2.4191701231	4.415
MK-8669	MK-8776	COLO320DM	4.9675	7.667499999999999	2.6029498758000003	8.0775
MK-8669	OXALIPLATIN	COLO320DM	0.6124999999999999	5.6	9.04746733	6.0825000000000005
MK-8669	SN-38	COLO320DM	-1.2025	4.534999999999999	3.3613601895	6.085
MK-8669	SORAFENIB	COLO320DM	2.4925	3.707500000000001	9.5029716078	5.1075
MK-8669	TOPOTECAN	COLO320DM	1.8075	1.84	8.3018820935	3.81
MRK-003	5-FU	COLO320DM	1.27	3.08	12.211658341600002	8.4675
MRK-003	ABT-888	COLO320DM	-1.0325	3.8025	5.8826108046000005	5.2975
MRK-003	AZD1775	COLO320DM	14.025	14.86	17.9222169325	17.1525
MRK-003	BEZ-235	COLO320DM	10.04	10.4375	29.9324876019	14.2
MRK-003	BORTEZOMIB	COLO320DM	18.009999999999998	17.555	17.1205161302	17.745
MRK-003	CARBOPLATIN	COLO320DM	-1.785	6.59	9.2820713863	9.6975
MRK-003	CYCLOPHOSPHAMIDE	COLO320DM	0.275	6.08	3.0002235465	3.375
MRK-003	DASATINIB	COLO320DM	4.885	9.6625	8.2946013296	6.262499999999999
MRK-003	DEXAMETHASONE	COLO320DM	0.5625	6.68	8.518332229	5.449999999999999
MRK-003	DINACICLIB	COLO320DM	3.31	5.0325	17.141635135799998	7.075000000000001
MRK-003	DOXORUBICIN	COLO320DM	-5.407500000000001	-9.364999999999998	-8.5570311977	-3.78
MRK-003	ERLOTINIB	COLO320DM	2.4025	4.665	11.8317846853	8.6575
MRK-003	ETOPOSIDE	COLO320DM	6.0875	9.725	18.2909697311	12.785
MRK-003	GELDANAMYCIN	COLO320DM	-0.4999999999999999	2.25	-0.2807009005999999	1.845
MRK-003	GEMCITABINE	COLO320DM	12.405	4.65	9.1542842094	7.939999999999999
MRK-003	L778123	COLO320DM	3.6275	4.3575	10.1044899065	10.7275
MRK-003	LAPATINIB	COLO320DM	-1.96125	-0.3137500000000002	0.4329678989499999	1.8950000000000005
MRK-003	METFORMIN	COLO320DM	4.83	10.385000000000002	9.7437889626	9.33
MRK-003	METHOTREXATE	COLO320DM	-0.2575	-1.5925	2.7856924269	0.35
MRK-003	MITOMYCINE	COLO320DM	-3.7625	2.7775	2.0249273768	7.32
MRK-003	MK-2206	COLO320DM	9.9525	11.1925	27.1964619639	16.9125
MRK-003	MK-4827	COLO320DM	5.095000000000001	9.2625	14.1045929537	11.75
MRK-003	MK-5108	COLO320DM	-1.63	2.915	9.9531658605	6.075
MRK-003	MK-8669	COLO320DM	7.09	12.8675	23.9033754448	14.905
MRK-003	MK-8776	COLO320DM	15.975	16.2225	28.2748416693	18.9875
MRK-003	OXALIPLATIN	COLO320DM	-5.145	-0.0875	3.7090799056	2.7750000000000004
MRK-003	PACLITAXEL	COLO320DM	21.2075	22.76	43.0448865119	23.54
MRK-003	PD325901	COLO320DM	-1.64	3.4325	9.5758551678	4.7825
MRK-003	SN-38	COLO320DM	3.4425	7.78	9.2158839933	11.445
MRK-003	SORAFENIB	COLO320DM	5.8225	6.395	13.6330485915	9.6925
MRK-003	SUNITINIB	COLO320DM	3.82625	3.9575	10.6342463023	8.65
MRK-003	TEMOZOLOMIDE	COLO320DM	-1.1725000000000003	0.5025000000000002	7.4880107885	7.3825
MRK-003	TOPOTECAN	COLO320DM	6.73	7.1075	20.3955861023	12.315
MRK-003	VINBLASTINE	COLO320DM	8.3	10.6	12.8412274913	8.93
MRK-003	VINORELBINE	COLO320DM	10.435	12.95	19.5451021216	11.4625
MRK-003	ZOLINZA	COLO320DM	3.8925	5.955	13.0414194505	7.234999999999999
OXALIPLATIN	DINACICLIB	COLO320DM	3.2750000000000004	5.13	1.1325568038	6.965
OXALIPLATIN	MK-8776	COLO320DM	11.275	11.447500000000002	10.0689069692	14.7075
OXALIPLATIN	SORAFENIB	COLO320DM	-1.4425	-1.5075	-0.9500849018	1.9875
PACLITAXEL	ABT-888	COLO320DM	0.5524999999999999	5.1625	10.5408478978	5.355
PACLITAXEL	AZD1775	COLO320DM	7.462499999999999	9.7825	9.9446488648	9.4825
PACLITAXEL	BEZ-235	COLO320DM	7.3525	8.575000000000001	21.1854349709	8.8625
PACLITAXEL	BORTEZOMIB	COLO320DM	14.224999999999998	13.607499999999998	-11.1948593384	13.13
PACLITAXEL	DASATINIB	COLO320DM	3.3374999999999995	6.8525	10.1249726377	3.1125
PACLITAXEL	DINACICLIB	COLO320DM	2.9	6.58	14.1002704777	6.390000000000001
PACLITAXEL	ERLOTINIB	COLO320DM	7.965	6.827500000000001	15.7753868765	7.444999999999999
PACLITAXEL	GELDANAMYCIN	COLO320DM	2.1225	5.19	7.9756671429	4.2675
PACLITAXEL	L778123	COLO320DM	1.91	2.725	1.7555417807	3.4775
PACLITAXEL	LAPATINIB	COLO320DM	20.705	21.8275	63.1730395966	22.1475
PACLITAXEL	MK-2206	COLO320DM	10.7775	11.385	26.8482240185	12.224999999999998
PACLITAXEL	MK-4827	COLO320DM	5.69	9.79	18.9756772112	9.95
PACLITAXEL	MK-5108	COLO320DM	9.615	11.3	21.659631398	11.1775
PACLITAXEL	MK-8669	COLO320DM	2.3425	9.2025	15.8385313551	9.1125
PACLITAXEL	MK-8776	COLO320DM	5.965	5.95	-0.8421134204	5.625
PACLITAXEL	PD325901	COLO320DM	0.1925	-0.7625	4.025619399999999	-0.675
PACLITAXEL	SORAFENIB	COLO320DM	1.58	0.88	2.3287085241	1.405
PACLITAXEL	SUNITINIB	COLO320DM	13.355	14.8425	19.8394802564	15.54
PACLITAXEL	TEMOZOLOMIDE	COLO320DM	1.8875	3.495	3.3845801964	4.325
PACLITAXEL	ZOLINZA	COLO320DM	5.965	7.9075	18.607602871	7.672499999999999
PD325901	ABT-888	COLO320DM	-1.0875	-4.757499999999999	-1.9540674874	-3.247500000000001
PD325901	BEZ-235	COLO320DM	9.4725	10.1225	25.8104138587	10.695
PD325901	BORTEZOMIB	COLO320DM	15.787499999999998	12.66	0.2437548997	12.5425
PD325901	DASATINIB	COLO320DM	1.5575	-5.5725	-15.4238980411	-9.295
PD325901	DINACICLIB	COLO320DM	-0.245	-0.5675000000000001	1.957598968	-0.435
PD325901	GELDANAMYCIN	COLO320DM	2.685	0.5749999999999993	2.3060644108000004	0.1350000000000006
PD325901	MK-8669	COLO320DM	-1.525	0.9675	0.2484556701	1.3575
PD325901	MK-8776	COLO320DM	7.53	7.2675	1.9860948231	7.337499999999999
PD325901	OXALIPLATIN	COLO320DM	-3.6125	-1.7425000000000002	-0.6486456796	-1.5825
PD325901	SN-38	COLO320DM	-0.435	4.02	6.0440740644	5.3825
PD325901	SORAFENIB	COLO320DM	1.85	-0.1374999999999999	2.937733612	0.5450000000000002
PD325901	TOPOTECAN	COLO320DM	1.6275	0.7449999999999999	5.2327703305	1.6575
SN-38	DINACICLIB	COLO320DM	-2.5775	-0.43	-4.0935506674	1.5525
SN-38	MK-8776	COLO320DM	3.99	6.3325	1.8100287159	8.7775
SN-38	SORAFENIB	COLO320DM	0.8324999999999999	1.4225	4.889401916600001	4.7675
SORAFENIB	DINACICLIB	COLO320DM	0.5975	-0.135	-1.738111872	2.84
SORAFENIB	MK-8776	COLO320DM	2.0375	1.5575	2.0187097941	5.07
SUNITINIB	ABT-888	COLO320DM	11.3475	11.46	9.7633000049	12.4925
SUNITINIB	AZD1775	COLO320DM	6.359999999999999	6.57	-3.8470389283	11.3175
SUNITINIB	BEZ-235	COLO320DM	10.4275	10.4025	17.474802928499997	17.392500000000002
SUNITINIB	BORTEZOMIB	COLO320DM	16.0825	14.9125	-12.5600345838	15.6125
SUNITINIB	DASATINIB	COLO320DM	14.695	15.552499999999998	16.2178857799	13.3225
SUNITINIB	DINACICLIB	COLO320DM	11.0375	11.28	11.0271216005	14.760000000000002
SUNITINIB	ERLOTINIB	COLO320DM	8.54	7.934999999999999	8.8159943659	13.965
SUNITINIB	GELDANAMYCIN	COLO320DM	10.8475	12.0	13.3925061649	11.73
SUNITINIB	LAPATINIB	COLO320DM	12.0325	12.015	7.885543458200001	15.73
SUNITINIB	MK-2206	COLO320DM	2.7037500000000003	2.2262500000000003	15.0832209871	10.6725
SUNITINIB	MK-4827	COLO320DM	6.762499999999999	8.83	6.505404882100001	12.4325
SUNITINIB	MK-5108	COLO320DM	5.237500000000001	7.380000000000001	6.506414295700001	12.66
SUNITINIB	MK-8669	COLO320DM	12.765	15.155	18.5081234004	17.002499999999998
SUNITINIB	MK-8776	COLO320DM	11.9675	12.045000000000002	10.3217075346	17.2125
SUNITINIB	OXALIPLATIN	COLO320DM	4.9725	5.35	3.1901978843000003	10.49
SUNITINIB	PD325901	COLO320DM	9.6175	9.1	11.3510566306	10.0025
SUNITINIB	SN-38	COLO320DM	7.8575	9.3475	11.0122004529	13.6075
SUNITINIB	SORAFENIB	COLO320DM	3.6725	3.5125	-0.511372057	9.7525
SUNITINIB	TEMOZOLOMIDE	COLO320DM	4.3175	3.955	15.941906122	13.687499999999998
SUNITINIB	TOPOTECAN	COLO320DM	1.8975	1.3175	5.9487303029	10.825
TEMOZOLOMIDE	ABT-888	COLO320DM	1.07	2.2275	7.781057058200001	3.4675
TEMOZOLOMIDE	AZD1775	COLO320DM	8.555	8.245000000000001	19.9732198899	14.17
TEMOZOLOMIDE	BEZ-235	COLO320DM	3.9675	3.62	34.754993855100004	12.16
TEMOZOLOMIDE	BORTEZOMIB	COLO320DM	7.695	6.045	-7.357834341	6.5825
TEMOZOLOMIDE	DASATINIB	COLO320DM	1.9325	1.59	-8.1123093273	-1.08
TEMOZOLOMIDE	DINACICLIB	COLO320DM	-1.6275	0.0224999999999999	4.8025395165	4.9175
TEMOZOLOMIDE	ERLOTINIB	COLO320DM	8.477500000000001	8.2025	33.5633709575	15.7075
TEMOZOLOMIDE	GELDANAMYCIN	COLO320DM	-0.8775	1.7175000000000002	-2.448103508	1.4
TEMOZOLOMIDE	LAPATINIB	COLO320DM	-0.0125	2.71	1.5866275654	6.625
TEMOZOLOMIDE	MK-2206	COLO320DM	1.5	0.615	23.8944119504	12.305
TEMOZOLOMIDE	MK-4827	COLO320DM	-1.7987499999999998	-0.6349999999999998	11.28493654225	4.612500000000001
TEMOZOLOMIDE	MK-5108	COLO320DM	-17.52	-38.962500000000006	-51.8187205215	-30.6175
TEMOZOLOMIDE	MK-8669	COLO320DM	0.74	2.02	1.8812168956	4.3525
TEMOZOLOMIDE	MK-8776	COLO320DM	9.9675	10.13125	50.72645031735	16.921249999999997
TEMOZOLOMIDE	OXALIPLATIN	COLO320DM	1.1475	1.3225	12.2590451065	8.037500000000001
TEMOZOLOMIDE	PD325901	COLO320DM	-0.91	0.0350000000000001	-2.9858554818000003	1.1225
TEMOZOLOMIDE	SN-38	COLO320DM	-4.2875000000000005	-3.3625	0.1134699584	3.0425
TEMOZOLOMIDE	SORAFENIB	COLO320DM	-2.6975	-1.895	10.7804154221	5.465
TEMOZOLOMIDE	TOPOTECAN	COLO320DM	-9.5025	-10.275	2.4474406161	1.47
TOPOTECAN	BEZ-235	COLO320DM	4.842499999999999	4.2275	31.2291728175	12.5675
TOPOTECAN	DINACICLIB	COLO320DM	-1.11	-1.4449999999999998	-3.5424215789999995	2.6675
TOPOTECAN	MK-8776	COLO320DM	6.205	4.74	17.7517145969	10.8725
TOPOTECAN	SORAFENIB	COLO320DM	-1.375	-1.7975	4.7657167661	5.120000000000001
VINBLASTINE	ABT-888	COLO320DM	0.09	-1.66	-3.8338551937	-3.49
VINBLASTINE	AZD1775	COLO320DM	6.7700000000000005	8.145	3.478695145	6.29
VINBLASTINE	BEZ-235	COLO320DM	10.775	11.47	25.9682140116	10.2075
VINBLASTINE	BORTEZOMIB	COLO320DM	15.525	15.03	-8.9946731403	13.255
VINBLASTINE	DASATINIB	COLO320DM	3.735	1.7975	-12.0561532223	-2.8925
VINBLASTINE	DINACICLIB	COLO320DM	1.2725	0.4725000000000001	0.7307812323999999	-1.215
VINBLASTINE	ERLOTINIB	COLO320DM	10.7275	8.5275	15.1916955246	7.1175
VINBLASTINE	GELDANAMYCIN	COLO320DM	2.0325	2.23	-4.552871623	-0.0325
VINBLASTINE	L778123	COLO320DM	10.7675	11.6325	15.3603382437	10.445
VINBLASTINE	LAPATINIB	COLO320DM	7.4575	7.109999999999999	6.4182056361	5.5625
VINBLASTINE	MK-2206	COLO320DM	6.3025	6.7125	3.207680942	5.385
VINBLASTINE	MK-4827	COLO320DM	4.65	7.635	11.7241031901	5.9925
VINBLASTINE	MK-5108	COLO320DM	6.3725	8.2	8.5041662399	6.2525
VINBLASTINE	MK-8669	COLO320DM	2.0575	3.0475	-1.2748282492	0.7975
VINBLASTINE	MK-8776	COLO320DM	8.9575	9.864999999999998	3.5033859865	7.887499999999999
VINBLASTINE	PD325901	COLO320DM	3.915	3.5575	8.3243268288	1.7275
VINBLASTINE	SORAFENIB	COLO320DM	5.105	4.614999999999999	6.9297009771	3.7875
VINBLASTINE	SUNITINIB	COLO320DM	15.1925	15.54	17.9636804079	14.4475
VINBLASTINE	TEMOZOLOMIDE	COLO320DM	2.0775	1.1075	-3.7864186262	-0.2049999999999998
VINBLASTINE	ZOLINZA	COLO320DM	7.0275	8.272499999999999	15.9863395851	6.7825
VINORELBINE	ABT-888	COLO320DM	1.0	4.44	4.2406959842	2.7575000000000003
VINORELBINE	AZD1775	COLO320DM	8.8	9.44	6.877021362000001	7.78
VINORELBINE	BEZ-235	COLO320DM	12.1625	11.867499999999998	27.8971738948	10.65
VINORELBINE	BORTEZOMIB	COLO320DM	15.707499999999998	13.3175	-15.383143936199998	11.6175
VINORELBINE	DASATINIB	COLO320DM	4.5975	6.3575	-0.2482614732999999	2.1075
VINORELBINE	DINACICLIB	COLO320DM	4.98	8.31	17.4421227112	6.8100000000000005
VINORELBINE	ERLOTINIB	COLO320DM	14.045	16.13	32.5011755814	14.92
VINORELBINE	GELDANAMYCIN	COLO320DM	2.27	2.1825	-1.0586064083	-0.1774999999999999
VINORELBINE	LAPATINIB	COLO320DM	16.5475	17.385	39.8229647972	16.0075
VINORELBINE	MK-2206	COLO320DM	9.2175	10.6025	13.1955098655	9.4575
VINORELBINE	MK-4827	COLO320DM	5.022500000000001	7.470000000000001	10.3198232124	5.83
VINORELBINE	MK-5108	COLO320DM	5.5425	7.627499999999999	9.4367598169	5.8950000000000005
VINORELBINE	MK-8669	COLO320DM	4.345	7.645	7.632919322	5.61
VINORELBINE	MK-8776	COLO320DM	10.935	11.1475	6.3036116170000005	9.335
VINORELBINE	PD325901	COLO320DM	0.8375	-2.91	-6.2153182138	-4.654999999999999
VINORELBINE	SORAFENIB	COLO320DM	4.775	4.3125	7.1645391264	3.6
VINORELBINE	SUNITINIB	COLO320DM	15.1525	16.255000000000003	16.3271844076	15.312499999999998
VINORELBINE	TEMOZOLOMIDE	COLO320DM	5.772500000000001	6.5	6.1654943522000005	5.37
VINORELBINE	ZOLINZA	COLO320DM	6.9	7.7875	17.11103654	6.435
ZOLINZA	ABT-888	COLO320DM	4.2125	5.3775	9.6913944574	5.58
ZOLINZA	AZD1775	COLO320DM	10.7175	11.625	7.8945911261	13.225
ZOLINZA	BEZ-235	COLO320DM	6.7925	6.217499999999999	17.9493854425	9.155
ZOLINZA	BORTEZOMIB	COLO320DM	14.0875	13.6925	-17.2507695523	13.7675
ZOLINZA	DASATINIB	COLO320DM	4.505	5.465	9.00416485	3.0925
ZOLINZA	DINACICLIB	COLO320DM	3.435	3.795	-4.9365646285	4.9750000000000005
ZOLINZA	ERLOTINIB	COLO320DM	16.1425	13.85	39.0313828326	16.13
ZOLINZA	GELDANAMYCIN	COLO320DM	4.6875	5.79	12.6010807008	5.16
ZOLINZA	GEMCITABINE	COLO320DM	11.0725	4.279999999999999	4.5564853056	8.225
ZOLINZA	LAPATINIB	COLO320DM	6.797500000000001	6.904999999999999	0.216669968	8.54
ZOLINZA	MK-2206	COLO320DM	7.035	7.342500000000001	17.5310330987	10.73
ZOLINZA	MK-4827	COLO320DM	0.8	4.885	1.2785967514	6.2075
ZOLINZA	MK-5108	COLO320DM	5.775	7.447500000000001	13.198784068699998	9.395
ZOLINZA	MK-8669	COLO320DM	2.4325	5.01	10.2268431083	5.0925
ZOLINZA	MK-8776	COLO320DM	12.87	13.7575	24.4389889605	15.7225
ZOLINZA	OXALIPLATIN	COLO320DM	8.3675	8.802499999999998	14.6616541098	10.81
ZOLINZA	PD325901	COLO320DM	3.7225	2.9675	8.933271254500001	3.0875
ZOLINZA	SN-38	COLO320DM	3.3725	5.534999999999999	7.9639182471	6.992500000000001
ZOLINZA	SORAFENIB	COLO320DM	0.5974999999999999	-0.4875	-5.8847512522	2.1750000000000003
ZOLINZA	SUNITINIB	COLO320DM	4.885	4.93	-2.3525103924	8.3825
ZOLINZA	TEMOZOLOMIDE	COLO320DM	1.9275	3.6275	18.0018871351	7.387499999999999
ZOLINZA	TOPOTECAN	COLO320DM	2.91	2.8825	9.4788850487	7.0325
5-FU	ABT-888	DLD1	3.06	2.4625000000000004	1.9351271188	2.22
5-FU	AZD1775	DLD1	3.0275	3.055	9.8201244067	8.8
5-FU	BEZ-235	DLD1	-0.2425	-0.9000000000000001	13.0355787543	6.84
5-FU	BORTEZOMIB	DLD1	2.1625	2.2875	5.2284767557	3.2975000000000003
5-FU	DASATINIB	DLD1	4.585000000000001	4.025	21.4330908809	11.1275
5-FU	DINACICLIB	DLD1	1.7125	1.4425	-3.6412672658	4.82
5-FU	ERLOTINIB	DLD1	1.4	0.79	10.181271291	6.955
5-FU	GELDANAMYCIN	DLD1	-2.41	-3.84	2.4338958065000003	2.9
5-FU	L778123	DLD1	5.4350000000000005	6.005	13.2529242306	12.29
5-FU	LAPATINIB	DLD1	0.05	1.1175000000000002	11.5546266847	7.1025
5-FU	MK-2206	DLD1	2.7375	4.355	17.4731950621	8.56
5-FU	MK-4827	DLD1	-1.1825	-1.5675	0.8137396618000001	1.9925
5-FU	MK-5108	DLD1	-1.7999999999999998	-1.495	0.9239054681	2.525
5-FU	MK-8669	DLD1	4.595	5.32	24.5517899509	10.085
5-FU	MK-8776	DLD1	1.005	1.395	6.408302641100001	4.7225
5-FU	PD325901	DLD1	3.5425	4.3275	18.4586259032	8.6425
5-FU	SORAFENIB	DLD1	5.727499999999999	5.375	6.3205105557	12.385
5-FU	SUNITINIB	DLD1	6.5725	5.9075	10.9052610933	13.5825
5-FU	TEMOZOLOMIDE	DLD1	1.52	-0.5325	-4.7534220534	-2.845
5-FU	ZOLINZA	DLD1	2.2125	1.7075	0.0498056708	4.887499999999999
ABT-888	BEZ-235	DLD1	5.612500000000001	5.629999999999999	15.792463776199998	5.4375
